State,Ag.District,County,Year,livestock_ton_CCO2,livestock_ton_CCO2 2.5,livestock_ton_CCO2 97.5
TEXAS,BLACKLANDS,FANNIN,2020,56952.7494,14051.99751,101923.0497
TEXAS,BLACKLANDS,GRAYSON,2015,35969.9901,11440.90602,62110.96801
TEXAS,BLACKLANDS,GRAYSON,2016,36230.80416,11164.80792,62649.48371
TEXAS,BLACKLANDS,GRAYSON,2017,40190.28252,11889.88038,70317.62883
TEXAS,BLACKLANDS,GRAYSON,2018,42147.63371,12367.94913,73351.47333
TEXAS,BLACKLANDS,GRAYSON,2019,43583.52203,12521.06149,75905.43626
TEXAS,BLACKLANDS,GRAYSON,2020,43172.26156,12551.12834,75342.19625
TEXAS,BLACKLANDS,HAMILTON,2015,44818.05759,16512.22793,74976.14228
TEXAS,BLACKLANDS,HAMILTON,2016,44998.81161,16426.73525,75200.14757
TEXAS,BLACKLANDS,HAMILTON,2017,50605.84771,18204.89141,84163.27418
TEXAS,BLACKLANDS,HAMILTON,2018,52802.72533,18892.12249,88975.53704
TEXAS,BLACKLANDS,HAMILTON,2019,54642.26729,19669.87694,91393.58648
TEXAS,BLACKLANDS,HAMILTON,2020,54731.73856,19802.67238,91419.3464
TEXAS,BLACKLANDS,HILL,2015,37485.82314,11127.63648,65030.95043
TEXAS,BLACKLANDS,HILL,2016,37797.94816,11298.38481,65267.09298
TEXAS,BLACKLANDS,HILL,2017,42108.26587,12434.81025,73743.31895
TEXAS,BLACKLANDS,HILL,2018,44150.76946,12798.59785,77196.67541
TEXAS,BLACKLANDS,HILL,2019,45712.13616,13181.60735,79797.46784
TEXAS,BLACKLANDS,HILL,2020,45430.84555,13078.66667,79334.19813
TEXAS,BLACKLANDS,HUNT,2015,41635.39773,12906.63086,72365.26419
TEXAS,BLACKLANDS,HUNT,2016,42029.1794,13335.74579,72064.56007
TEXAS,BLACKLANDS,HUNT,2017,46622.41267,14263.13054,80751.92398
TEXAS,BLACKLANDS,HUNT,2018,48753.498,14726.67307,84415.4125
TEXAS,BLACKLANDS,HUNT,2019,50536.3399,14764.77683,88269.99769
TEXAS,BLACKLANDS,HUNT,2020,49877.21278,14851.60308,87113.26974
TEXAS,BLACKLANDS,JOHNSON,2015,44842.09973,16430.824,74756.07709
TEXAS,BLACKLANDS,JOHNSON,2016,45091.58997,16741.66266,75606.19352
TEXAS,BLACKLANDS,JOHNSON,2017,48474.48713,16479.00557,82033.09819
TEXAS,BLACKLANDS,JOHNSON,2018,50530.00002,17274.62651,85778.87944
TEXAS,BLACKLANDS,JOHNSON,2019,52222.85773,17461.24483,87982.68545
TEXAS,BLACKLANDS,JOHNSON,2020,52009.57525,17952.35615,88361.06521
TEXAS,BLACKLANDS,KAUFMAN,2015,51499.20028,13597.51651,91055.09256
TEXAS,BLACKLANDS,KAUFMAN,2016,51881.54819,13996.30772,91491.82426
TEXAS,BLACKLANDS,KAUFMAN,2017,57945.09639,15078.02757,102128.7098
TEXAS,BLACKLANDS,KAUFMAN,2018,60595.59865,15778.94851,107299.486
TEXAS,BLACKLANDS,KAUFMAN,2019,62908.93085,15897.75356,112220.3881
TEXAS,BLACKLANDS,KAUFMAN,2020,62214.07822,16214.23712,110938.7397
TEXAS,BLACKLANDS,LAMAR,2015,51489.44355,14200.20778,90481.09131
TEXAS,BLACKLANDS,LAMAR,2016,51898.82051,14280.34828,91498.52702
TEXAS,BLACKLANDS,LAMAR,2017,57984.96813,15451.75944,102042.844
TEXAS,BLACKLANDS,LAMAR,2018,60831.67425,16264.7032,107359.2197
TEXAS,BLACKLANDS,LAMAR,2019,63111.61703,16776.2496,111417.693
TEXAS,BLACKLANDS,LAMAR,2020,62633.75884,16611.53882,110208.3406
TEXAS,BLACKLANDS,LIMESTONE,2015,53433.16533,17364.10727,91439.706
TEXAS,BLACKLANDS,LIMESTONE,2016,54303.14616,17905.1436,92886.12985
TEXAS,BLACKLANDS,LIMESTONE,2017,60280.6875,19301.93271,103595.0443
TEXAS,BLACKLANDS,LIMESTONE,2018,62810.26859,20168.31021,107566.7203
TEXAS,BLACKLANDS,LIMESTONE,2019,65109.57589,20507.68708,112395.3346
TEXAS,BLACKLANDS,LIMESTONE,2020,64839.49446,20411.38347,111370.8895
TEXAS,BLACKLANDS,MCLENNAN,2015,69229.0666,30140.49837,110491.9059
TEXAS,BLACKLANDS,MCLENNAN,2016,69584.56598,30521.39156,110423.4697
TEXAS,BLACKLANDS,MCLENNAN,2017,75342.2435,31061.2357,121781.6474
TEXAS,BLACKLANDS,MCLENNAN,2018,77974.80218,31850.10165,126605.447
TEXAS,BLACKLANDS,MCLENNAN,2019,80409.6051,32387.55511,131843.0884
TEXAS,BLACKLANDS,MCLENNAN,2020,79819.82763,31848.0905,129741.6052
TEXAS,BLACKLANDS,MILAM,2015,74084.02037,38874.46396,110604.1423
TEXAS,BLACKLANDS,MILAM,2016,75087.69828,39551.00188,111946.3827
TEXAS,BLACKLANDS,MILAM,2017,81201.23821,41616.83299,122813.3601
TEXAS,BLACKLANDS,MILAM,2018,83549.94243,41530.43356,127503.8555
TEXAS,BLACKLANDS,MILAM,2019,85672.43236,42304.37996,130263.2673
TEXAS,BLACKLANDS,MILAM,2020,85404.83099,42163.25585,130621.3261
TEXAS,BLACKLANDS,NAVARRO,2015,23935.07016,6942.75783,41280.15032
TEXAS,BLACKLANDS,NAVARRO,2016,24138.50037,7108.201509,41936.66167
TEXAS,BLACKLANDS,NAVARRO,2017,26840.44967,7632.875896,46887.21492
TEXAS,BLACKLANDS,NAVARRO,2018,28119.58939,7986.284419,49200.57315
TEXAS,BLACKLANDS,NAVARRO,2019,29118.56056,8250.37167,50983.23781
TEXAS,BLACKLANDS,NAVARRO,2020,28838.45287,8039.345422,50640.2826
TEXAS,BLACKLANDS,ROCKWALL,2015,2997.899672,964.37013,5109.38344
TEXAS,BLACKLANDS,ROCKWALL,2016,3018.619307,979.9963376,5183.953772
TEXAS,BLACKLANDS,ROCKWALL,2017,3314.322638,1068.226526,5715.833388
TEXAS,BLACKLANDS,ROCKWALL,2018,3449.360228,1071.691723,5968.135646
TEXAS,BLACKLANDS,ROCKWALL,2019,3561.239155,1129.087635,6177.803921
TEXAS,BLACKLANDS,ROCKWALL,2020,3523.243702,1078.370759,6125.290004
TEXAS,BLACKLANDS,TARRANT,2015,12177.15117,4476.921211,20317.04863
TEXAS,BLACKLANDS,TARRANT,2016,12268.42809,4440.979779,20295.80886
TEXAS,BLACKLANDS,TARRANT,2017,13446.36586,4657.75761,22416.171
TEXAS,BLACKLANDS,TARRANT,2018,14033.17757,5017.734624,23384.96995
TEXAS,BLACKLANDS,TARRANT,2019,14453.88091,5116.505474,24123.17466
TEXAS,BLACKLANDS,TARRANT,2020,14276.34067,4933.50871,24048.75908
TEXAS,BLACKLANDS,WILLIAMSON,2015,49885.80251,13469.01086,88270.18348
TEXAS,BLACKLANDS,WILLIAMSON,2016,50333.47105,13358.56248,88451.16652
TEXAS,BLACKLANDS,WILLIAMSON,2017,56177.95984,14351.20625,99494.46373
TEXAS,BLACKLANDS,WILLIAMSON,2018,58975.70308,15152.67174,105200.2789
TEXAS,BLACKLANDS,WILLIAMSON,2019,61053.76605,15875.90168,108755.0464
TEXAS,BLACKLANDS,WILLIAMSON,2020,60487.54572,15683.35472,107428.2664
TEXAS,COASTAL BEND,ARANSAS,2015,1746.470112,460.1105752,3077.649828
TEXAS,COASTAL BEND,ARANSAS,2016,1762.277575,469.0774646,3104.780745
TEXAS,COASTAL BEND,ARANSAS,2017,1984.391181,528.5708436,3493.198169
TEXAS,COASTAL BEND,ARANSAS,2018,2087.564155,559.7386099,3689.044352
TEXAS,COASTAL BEND,ARANSAS,2019,2163.36099,579.3759693,3832.723274
TEXAS,COASTAL BEND,ARANSAS,2020,2139.149706,570.1740186,3779.475128
TEXAS,COASTAL BEND,KLEBERG,2015,16812.08049,3905.781093,30333.58059
TEXAS,COASTAL BEND,KLEBERG,2016,16963.20391,4058.240884,30875.92655
TEXAS,COASTAL BEND,KLEBERG,2017,19013.14049,4470.745815,34333.73871
TEXAS,COASTAL BEND,KLEBERG,2018,19938.12397,4768.664996,36079.21751
TEXAS,COASTAL BEND,KLEBERG,2019,20713.96679,4837.808518,37527.41673
TEXAS,COASTAL BEND,KLEBERG,2020,20505.33775,4695.155204,37071.67681
TEXAS,COASTAL BEND,NUECES,2015,6853.007153,1978.819757,12108.05827
TEXAS,COASTAL BEND,NUECES,2016,6920.858399,2015.598248,12186.72014
TEXAS,COASTAL BEND,NUECES,2017,7696.686173,2135.749907,13545.6803
TEXAS,COASTAL BEND,NUECES,2018,8061.08818,2243.296529,14274.19848
TEXAS,COASTAL BEND,NUECES,2019,8343.726805,2260.487993,14835.53904
TEXAS,COASTAL BEND,NUECES,2020,8241.896092,2322.062883,14645.81373
TEXAS,COASTAL BEND,REFUGIO,2015,16117.97532,3620.467755,29286.60342
TEXAS,COASTAL BEND,REFUGIO,2016,16258.10321,3645.390749,29402.50223
TEXAS,COASTAL BEND,REFUGIO,2017,18259.65712,4002.212535,33231.57073
TEXAS,COASTAL BEND,REFUGIO,2018,19120.75764,4143.387989,34736.50923
TEXAS,COASTAL BEND,REFUGIO,2019,19876.8322,4372.761534,36266.67372
TEXAS,COASTAL BEND,REFUGIO,2020,19681.26253,4353.979963,35920.60745
TEXAS,COASTAL BEND,SAN PATRICIO,2015,9848.496378,2572.758001,17493.84573
TEXAS,COASTAL BEND,SAN PATRICIO,2016,9934.120929,2575.149588,17688.96822
TEXAS,COASTAL BEND,SAN PATRICIO,2017,11087.93237,2861.851925,19593.98611
TEXAS,COASTAL BEND,SAN PATRICIO,2018,11620.97311,3008.581845,20733.98272
TEXAS,COASTAL BEND,SAN PATRICIO,2019,12064.35048,3090.127247,21613.09595
TEXAS,COASTAL BEND,SAN PATRICIO,2020,11932.4502,3042.862448,21197.47935
TEXAS,CROSS TIMBERS,ARCHER,2015,52180.3293,16481.51404,89127.78877
TEXAS,CROSS TIMBERS,ARCHER,2016,52376.04733,16609.56371,89740.87329
TEXAS,CROSS TIMBERS,ARCHER,2017,55454.36764,16446.20943,96469.3874
TEXAS,CROSS TIMBERS,ARCHER,2018,58078.98209,17311.77682,101217.4498
TEXAS,CROSS TIMBERS,ARCHER,2019,60322.62394,18261.6861,105535.0044
TEXAS,CROSS TIMBERS,ARCHER,2020,60174.28532,18193.10169,104191.2448
TEXAS,CROSS TIMBERS,BROWN,2015,32692.02594,11304.4528,55535.38576
TEXAS,CROSS TIMBERS,BROWN,2016,32849.31932,11528.38019,55293.04185
TEXAS,CROSS TIMBERS,BROWN,2017,35025.18905,11428.8936,60429.61033
TEXAS,CROSS TIMBERS,BROWN,2018,36719.22143,11910.60255,63276.37312
TEXAS,CROSS TIMBERS,BROWN,2019,38014.2987,12163.76392,65528.6414
TEXAS,CROSS TIMBERS,BROWN,2020,37793.10745,12059.42788,64914.5495
TEXAS,CROSS TIMBERS,CALLAHAN,2015,30496.25536,7578.618281,54957.39924
TEXAS,CROSS TIMBERS,CALLAHAN,2016,30814.92447,7478.93774,55460.58586
TEXAS,CROSS TIMBERS,CALLAHAN,2017,34491.25145,8333.969406,62006.8282
TEXAS,CROSS TIMBERS,CALLAHAN,2018,36140.38156,8619.744181,65174.06656
TEXAS,CROSS TIMBERS,CALLAHAN,2019,37528.06025,8718.980452,67835.76284
TEXAS,CROSS TIMBERS,CALLAHAN,2020,37160.47062,8760.799408,67152.16262
TEXAS,CROSS TIMBERS,CLAY,2015,48838.6281,13438.10885,85803.50841
TEXAS,CROSS TIMBERS,CLAY,2016,49243.23024,13460.26349,87102.41022
TEXAS,CROSS TIMBERS,CLAY,2017,53693.62506,13376.12431,96380.25105
TEXAS,CROSS TIMBERS,CLAY,2018,56082.08874,13997.37972,100106.3395
TEXAS,CROSS TIMBERS,CLAY,2019,58318.48708,14349.65589,104079.5492
TEXAS,CROSS TIMBERS,CLAY,2020,57799.45745,14413.28412,104030.5757
TEXAS,CROSS TIMBERS,COMANCHE,2015,83899.61313,30884.23199,139696.9984
TEXAS,CROSS TIMBERS,COMANCHE,2016,83794.59266,31149.24975,139698.9064
TEXAS,CROSS TIMBERS,COMANCHE,2017,92289.80153,33268.98047,153196.6494
TEXAS,CROSS TIMBERS,COMANCHE,2018,95962.60641,34857.28544,158962.8186
TEXAS,CROSS TIMBERS,COMANCHE,2019,99322.0085,36200.58038,166130.3249
TEXAS,CROSS TIMBERS,COMANCHE,2020,100500.3354,36381.5655,167976.5929
TEXAS,CROSS TIMBERS,EASTLAND,2015,27845.43009,7445.656451,49696.6025
TEXAS,CROSS TIMBERS,EASTLAND,2016,28117.0539,7599.337346,49986.53969
TEXAS,CROSS TIMBERS,EASTLAND,2017,31442.97117,8421.999007,55855.88455
TEXAS,CROSS TIMBERS,EASTLAND,2018,33003.06376,8768.102524,58072.37524
TEXAS,CROSS TIMBERS,EASTLAND,2019,34254.10285,8853.27162,61117.07301
TEXAS,CROSS TIMBERS,EASTLAND,2020,33852.25974,8817.334663,60254.5859
TEXAS,CROSS TIMBERS,ERATH,2015,127266.5659,45670.2378,212839.7733
TEXAS,CROSS TIMBERS,ERATH,2016,126880.4949,45714.72913,211775.3055
TEXAS,CROSS TIMBERS,ERATH,2017,148541.743,52259.5174,248915.3957
TEXAS,CROSS TIMBERS,ERATH,2018,154651.0149,54499.19106,259627.8126
TEXAS,CROSS TIMBERS,ERATH,2019,160049.0175,56815.91795,269044.364
TEXAS,CROSS TIMBERS,ERATH,2020,162954.6181,56045.03365,274010.8032
TEXAS,CROSS TIMBERS,HOOD,2015,15190.86796,4624.889126,26306.29164
TEXAS,CROSS TIMBERS,HOOD,2016,15339.43199,4626.855819,26487.72893
TEXAS,CROSS TIMBERS,HOOD,2017,17008.87437,5045.72217,29400.91761
TEXAS,CROSS TIMBERS,HOOD,2018,17805.92196,5263.886645,31041.24799
TEXAS,CROSS TIMBERS,HOOD,2019,18469.4309,5447.627885,32232.82178
TEXAS,CROSS TIMBERS,HOOD,2020,18268.13904,5319.699718,32007.37041
TEXAS,CROSS TIMBERS,JACK,2015,23481.30035,5828.448593,42167.4206
TEXAS,CROSS TIMBERS,JACK,2016,23713.13891,5768.01125,42436.16823
TEXAS,CROSS TIMBERS,JACK,2017,26521.91953,6368.470606,47724.14787
TEXAS,CROSS TIMBERS,JACK,2018,27784.30708,6631.961957,50017.39662
TEXAS,CROSS TIMBERS,JACK,2019,28898.64958,6949.31698,51969.23652
TEXAS,CROSS TIMBERS,JACK,2020,28535.72026,6731.668632,51230.83809
TEXAS,CROSS TIMBERS,MILLS,2015,12861.43633,5999.669624,20086.19158
TEXAS,CROSS TIMBERS,MILLS,2016,12938.88114,6078.921259,20070.87368
TEXAS,CROSS TIMBERS,MILLS,2017,13868.3687,6370.388026,21857.61863
TEXAS,CROSS TIMBERS,MILLS,2018,14445.25263,6439.79875,22700.78317
TEXAS,CROSS TIMBERS,MILLS,2019,14798.90117,6589.007915,23376.9381
TEXAS,CROSS TIMBERS,MILLS,2020,14590.88173,6411.93434,23199.09288
TEXAS,CROSS TIMBERS,MONTAGUE,2015,49875.37632,12294.00229,89414.39248
TEXAS,CROSS TIMBERS,MONTAGUE,2016,50265.38179,12210.40072,90364.06312
TEXAS,CROSS TIMBERS,MONTAGUE,2017,56365.20153,13583.48979,100785.5892
TEXAS,CROSS TIMBERS,MONTAGUE,2018,59024.5846,14440.53057,105963.7073
TEXAS,CROSS TIMBERS,MONTAGUE,2019,61356.23758,14938.54989,109867.0224
TEXAS,CROSS TIMBERS,MONTAGUE,2020,60666.22356,14558.70382,108675.057
TEXAS,CROSS TIMBERS,PALO PINTO,2015,27328.27899,7169.251566,48537.32274
TEXAS,CROSS TIMBERS,PALO PINTO,2016,27545.48015,7371.154278,48980.67112
TEXAS,CROSS TIMBERS,PALO PINTO,2017,30806.89677,7930.902867,54699.72504
TEXAS,CROSS TIMBERS,PALO PINTO,2018,32316.80234,8242.198909,57543.03735
TEXAS,CROSS TIMBERS,PALO PINTO,2019,33518.88935,8599.492942,59837.74697
TEXAS,CROSS TIMBERS,PALO PINTO,2020,33122.18741,8577.035947,59337.08985
TEXAS,CROSS TIMBERS,PARKER,2015,51825.36349,17497.63163,87416.88823
TEXAS,CROSS TIMBERS,PARKER,2016,52184.41002,17882.70246,87532.84957
TEXAS,CROSS TIMBERS,PARKER,2017,57782.1618,18942.0549,97226.96699
TEXAS,CROSS TIMBERS,PARKER,2018,60312.05315,20715.45377,101799.6312
TEXAS,CROSS TIMBERS,PARKER,2019,62326.43312,20508.93541,105041.8747
TEXAS,CROSS TIMBERS,PARKER,2020,61512.9671,20188.87843,104182.8409
TEXAS,CROSS TIMBERS,SHACKELFORD,2015,17760.89728,3938.777756,32250.4362
TEXAS,CROSS TIMBERS,SHACKELFORD,2016,17894.8778,4014.248709,32552.31875
TEXAS,CROSS TIMBERS,SHACKELFORD,2017,20117.59591,4370.617169,36632.0129
TEXAS,CROSS TIMBERS,SHACKELFORD,2018,21077.24877,4564.346737,38372.55677
TEXAS,CROSS TIMBERS,SHACKELFORD,2019,21911.76725,4790.330603,39853.09253
TEXAS,CROSS TIMBERS,SHACKELFORD,2020,21723.27269,4728.629759,39528.59874
TEXAS,CROSS TIMBERS,SOMERVELL,2015,4920.339172,1500.807687,8571.984036
TEXAS,CROSS TIMBERS,SOMERVELL,2016,4958.821128,1463.000315,8642.488542
TEXAS,CROSS TIMBERS,SOMERVELL,2017,5508.121372,1596.755137,9637.809925
TEXAS,CROSS TIMBERS,SOMERVELL,2018,5761.0918,1683.265396,10050.737
TEXAS,CROSS TIMBERS,SOMERVELL,2019,5971.053895,1706.988346,10468.63162
TEXAS,CROSS TIMBERS,SOMERVELL,2020,5893.025362,1674.131825,10279.57329
TEXAS,CROSS TIMBERS,STEPHENS,2015,14090.20121,3288.129414,25328.04391
TEXAS,CROSS TIMBERS,STEPHENS,2016,14222.40909,3300.31321,25650.18607
TEXAS,CROSS TIMBERS,STEPHENS,2017,15948.53125,3699.235981,28776.9487
TEXAS,CROSS TIMBERS,STEPHENS,2018,16736.28969,3838.755024,30342.93457
TEXAS,CROSS TIMBERS,STEPHENS,2019,17382.6949,3981.089217,31319.54238
TEXAS,CROSS TIMBERS,STEPHENS,2020,17189.79918,3997.579815,31066.1937
TEXAS,CROSS TIMBERS,THROCKMORTON,2015,24545.94376,5213.016302,44794.93153
TEXAS,CROSS TIMBERS,THROCKMORTON,2016,24787.58433,5291.854568,45135.26548
TEXAS,CROSS TIMBERS,THROCKMORTON,2017,27899.28161,5828.410407,50984.45522
TEXAS,CROSS TIMBERS,THROCKMORTON,2018,29213.8068,6165.157296,52949.21041
TEXAS,CROSS TIMBERS,THROCKMORTON,2019,30430.4683,6458.754706,55503.82024
TEXAS,CROSS TIMBERS,THROCKMORTON,2020,30098.4735,6282.323209,54924.87376
TEXAS,CROSS TIMBERS,WISE,2015,52307.86158,14617.90793,92122.63299
TEXAS,CROSS TIMBERS,WISE,2016,52719.49141,14371.88466,92500.18785
TEXAS,CROSS TIMBERS,WISE,2017,58637.80553,16050.06538,103570.6011
TEXAS,CROSS TIMBERS,WISE,2018,61496.96091,16908.59253,108660.7959
TEXAS,CROSS TIMBERS,WISE,2019,63823.51491,17374.50839,112982.5047
TEXAS,CROSS TIMBERS,WISE,2020,63116.62166,16990.72615,112012.7436
TEXAS,CROSS TIMBERS,YOUNG,2015,20063.34209,4788.262422,35662.32575
TEXAS,CROSS TIMBERS,YOUNG,2016,20262.08799,4870.903575,35911.00234
TEXAS,CROSS TIMBERS,YOUNG,2017,22688.20216,5450.230624,40503.97958
TEXAS,CROSS TIMBERS,YOUNG,2018,23765.84157,5711.616227,42445.21212
TEXAS,CROSS TIMBERS,YOUNG,2019,24704.22955,5958.425886,44195.26344
TEXAS,CROSS TIMBERS,YOUNG,2020,24428.61561,5922.021906,43708.48549
TEXAS,EAST TEXAS NORTH,ANDERSON,2015,54811.33061,24195.16816,87108.38944
TEXAS,EAST TEXAS NORTH,ANDERSON,2016,56133.38845,24958.22622,88534.315
TEXAS,EAST TEXAS NORTH,ANDERSON,2017,61566.73813,26152.51693,98011.96986
TEXAS,EAST TEXAS NORTH,ANDERSON,2018,63740.26197,26856.40675,101991.6976
TEXAS,EAST TEXAS NORTH,ANDERSON,2019,65569.57153,27096.9217,105396.997
TEXAS,EAST TEXAS NORTH,ANDERSON,2020,65683.05361,27877.09344,105138.064
TEXAS,EAST TEXAS NORTH,BOWIE,2015,48012.27933,19341.62649,77979.58029
TEXAS,EAST TEXAS NORTH,BOWIE,2016,48906.89013,19939.90382,79478.22374
TEXAS,EAST TEXAS NORTH,BOWIE,2017,53838.96191,21441.83062,87808.29804
TEXAS,EAST TEXAS NORTH,BOWIE,2018,55951.01001,21946.62607,92067.45643
TEXAS,EAST TEXAS NORTH,BOWIE,2019,57747.22867,22134.66063,94443.05467
TEXAS,EAST TEXAS NORTH,BOWIE,2020,57695.76472,22794.75758,94170.30458
TEXAS,EAST TEXAS NORTH,CAMP,2015,42468.57323,28208.46997,58033.88542
TEXAS,EAST TEXAS NORTH,CAMP,2016,44577.52367,29458.07535,60560.48316
TEXAS,EAST TEXAS NORTH,CAMP,2017,47116.94724,31082.58378,64105.73016
TEXAS,EAST TEXAS NORTH,CAMP,2018,47995.27288,31312.10329,65280.49532
TEXAS,EAST TEXAS NORTH,CAMP,2019,48625.45187,32304.36298,66437.48048
TEXAS,EAST TEXAS NORTH,CAMP,2020,49706.07976,32742.24145,67337.36291
TEXAS,EAST TEXAS NORTH,CASS,2015,46104.74314,29775.52797,63043.84122
TEXAS,EAST TEXAS NORTH,CASS,2016,48185.202,31598.12962,66015.33371
TEXAS,EAST TEXAS NORTH,CASS,2017,51114.02993,32995.4881,70499.66354
TEXAS,EAST TEXAS NORTH,CASS,2018,52106.10043,33450.18101,71686.07671
TEXAS,EAST TEXAS NORTH,CASS,2019,52754.93979,33678.22153,72737.62632
TEXAS,EAST TEXAS NORTH,CASS,2020,53814.92739,34657.95985,73731.47707
TEXAS,EAST TEXAS NORTH,CHEROKEE,2015,43912.95037,19814.25403,69203.04336
TEXAS,EAST TEXAS NORTH,CHEROKEE,2016,44819.05844,20311.96962,70239.53232
TEXAS,EAST TEXAS NORTH,CHEROKEE,2017,49147.5908,21711.48655,77760.48276
TEXAS,EAST TEXAS NORTH,CHEROKEE,2018,51030.07475,22334.66043,80511.77111
TEXAS,EAST TEXAS NORTH,CHEROKEE,2019,52458.33169,22883.60443,83534.64851
TEXAS,EAST TEXAS NORTH,CHEROKEE,2020,52599.01468,23367.7585,83185.65551
TEXAS,EAST TEXAS NORTH,FRANKLIN,2015,95172.09049,64267.07728,129710.983
TEXAS,EAST TEXAS NORTH,FRANKLIN,2016,99724.99137,67384.74597,135494.7988
TEXAS,EAST TEXAS NORTH,FRANKLIN,2017,104147.391,69863.26888,140999.5617
TEXAS,EAST TEXAS NORTH,FRANKLIN,2018,105753.4497,71737.95092,143821.1582
TEXAS,EAST TEXAS NORTH,FRANKLIN,2019,106931.5189,71776.21879,144898.8557
TEXAS,EAST TEXAS NORTH,FRANKLIN,2020,109692.7203,73911.98072,149408.7313
TEXAS,EAST TEXAS NORTH,GREGG,2015,5520.113139,1627.120145,9722.452742
TEXAS,EAST TEXAS NORTH,GREGG,2016,5559.123964,1583.662195,9778.985659
TEXAS,EAST TEXAS NORTH,GREGG,2017,6202.87566,1711.868227,10827.42216
TEXAS,EAST TEXAS NORTH,GREGG,2018,6492.31831,1815.66811,11475.93591
TEXAS,EAST TEXAS NORTH,GREGG,2019,6720.676273,1877.210907,11862.5514
TEXAS,EAST TEXAS NORTH,GREGG,2020,6666.061564,1842.47981,11818.32597
TEXAS,EAST TEXAS NORTH,HARRISON,2015,18134.9664,5085.64962,31922.95505
TEXAS,EAST TEXAS NORTH,HARRISON,2016,18317.22838,5001.066641,32304.49064
TEXAS,EAST TEXAS NORTH,HARRISON,2017,20400.26214,5541.213092,36110.11029
TEXAS,EAST TEXAS NORTH,HARRISON,2018,21324.72705,5860.316071,37397.21656
TEXAS,EAST TEXAS NORTH,HARRISON,2019,22091.78722,5987.732608,38946.16844
TEXAS,EAST TEXAS NORTH,HARRISON,2020,21881.89247,6007.575256,38681.30359
TEXAS,EAST TEXAS NORTH,HENDERSON,2015,35819.32067,11584.55733,61247.01994
TEXAS,EAST TEXAS NORTH,HENDERSON,2016,36090.52479,11584.11535,61800.76159
TEXAS,EAST TEXAS NORTH,HENDERSON,2017,40192.74439,12625.39951,69109.5806
TEXAS,EAST TEXAS NORTH,HENDERSON,2018,42154.05035,13087.21371,72279.46262
TEXAS,EAST TEXAS NORTH,HENDERSON,2019,43705.27226,13813.99044,75435.18221
TEXAS,EAST TEXAS NORTH,HENDERSON,2020,43382.47946,13366.35609,74689.5786
TEXAS,EAST TEXAS NORTH,HOPKINS,2015,174130.7927,108717.8716,243069.4175
TEXAS,EAST TEXAS NORTH,HOPKINS,2016,179970.3992,113032.9337,248194.9466
TEXAS,EAST TEXAS NORTH,HOPKINS,2017,187913.6821,117537.6778,259777.2768
TEXAS,EAST TEXAS NORTH,HOPKINS,2018,192698.1394,119026.932,267600.6767
TEXAS,EAST TEXAS NORTH,HOPKINS,2019,196287.923,121094.0583,274154.728
TEXAS,EAST TEXAS NORTH,HOPKINS,2020,200295.0865,124690.6451,279343.7276
TEXAS,EAST TEXAS NORTH,HOUSTON,2015,61366.91326,28034.66211,96068.33602
TEXAS,EAST TEXAS NORTH,HOUSTON,2016,62942.38692,29505.84639,98305.44923
TEXAS,EAST TEXAS NORTH,HOUSTON,2017,68798.08905,31315.08132,107635.258
TEXAS,EAST TEXAS NORTH,HOUSTON,2018,71378.2789,31996.67106,112497.7238
TEXAS,EAST TEXAS NORTH,HOUSTON,2019,73419.46581,32534.65287,117129.8715
TEXAS,EAST TEXAS NORTH,HOUSTON,2020,73404.68137,33223.654,115895.9438
TEXAS,EAST TEXAS NORTH,MARION,2015,3201.811489,960.0976881,5578.713015
TEXAS,EAST TEXAS NORTH,MARION,2016,3223.638296,963.8780479,5635.453047
TEXAS,EAST TEXAS NORTH,MARION,2017,3601.74881,1050.287976,6319.809167
TEXAS,EAST TEXAS NORTH,MARION,2018,3772.811882,1087.224175,6613.53978
TEXAS,EAST TEXAS NORTH,MARION,2019,3907.129648,1127.02774,6844.82747
TEXAS,EAST TEXAS NORTH,MARION,2020,3871.501009,1133.271717,6807.093718
TEXAS,EAST TEXAS NORTH,MORRIS,2015,31790.58256,20536.96397,44016.312
TEXAS,EAST TEXAS NORTH,MORRIS,2016,33221.38164,21679.63743,45768.82143
TEXAS,EAST TEXAS NORTH,MORRIS,2017,35255.05225,22573.04935,48401.77089
TEXAS,EAST TEXAS NORTH,MORRIS,2018,35804.92874,23115.13882,49024.34273
TEXAS,EAST TEXAS NORTH,MORRIS,2019,36377.53956,23462.33893,50439.80248
TEXAS,EAST TEXAS NORTH,MORRIS,2020,37101.27068,23814.47364,51198.25878
TEXAS,EAST TEXAS NORTH,NACOGDOCHES,2015,224339.082,149827.3934,308226.049
TEXAS,EAST TEXAS NORTH,NACOGDOCHES,2016,237110.4839,158148.9055,325373.962
TEXAS,EAST TEXAS NORTH,NACOGDOCHES,2017,247356.0108,166293.5333,339070.5417
TEXAS,EAST TEXAS NORTH,NACOGDOCHES,2018,249303.4682,167786.8666,343044.3244
TEXAS,EAST TEXAS NORTH,NACOGDOCHES,2019,250149.7479,167967.8148,341923.1373
TEXAS,EAST TEXAS NORTH,NACOGDOCHES,2020,257861.0366,173591.1432,353220.0111
TEXAS,EAST TEXAS NORTH,PANOLA,2015,70854.47762,46568.6035,96188.80663
