State,Ag.District,County,Year,NPP_C,SD_NPP,yield_C,SD_yield,area_ha,area_sd
MICHIGAN,SOUTHWEST,ALLEGAN,2017,290803.836,38361.30952,123231.7198,12576.00753,42106.63446,2514.729425
MICHIGAN,SOUTHWEST,ALLEGAN,2018,249100.8303,30700.92163,103924.9358,9969.450294,40209.15438,2249.639872
MICHIGAN,SOUTHWEST,ALLEGAN,2019,197527.4635,25112.40339,83156.16897,8236.919784,35445.83448,2233.99472
MICHIGAN,SOUTHWEST,ALLEGAN,2020,285467.3056,37942.09408,121141.4011,12438.75642,45795.39169,3002.189833
MICHIGAN,SOUTHWEST,BERRIEN,2016,5244.66384,729.2585724,1692.521617,122.8249595,687.9189048,14.14045723
MICHIGAN,SOUTHWEST,BERRIEN,2017,229822.6312,27061.56283,96890.78677,8058.578092,35573.86823,1602.285289
MICHIGAN,SOUTHWEST,BERRIEN,2018,229557.4651,26131.68968,96114.67119,7715.803251,36508.13313,1652.684007
MICHIGAN,SOUTHWEST,BERRIEN,2019,3545.499446,487.4705169,1144.334642,82.02029591,647.6335732,13.07308095
MICHIGAN,SOUTHWEST,BERRIEN,2020,241397.8628,28036.57357,101167.0003,8166.53694,39078.5944,1757.752767
MICHIGAN,SOUTHWEST,CASS,2015,363786.3452,45484.52481,154682.637,14019.77392,53608.47783,3301.601358
MICHIGAN,SOUTHWEST,CASS,2016,343352.3803,43153.04575,146044.2524,13197.91238,51606.57855,3259.946596
MICHIGAN,SOUTHWEST,CASS,2017,325791.1603,40472.72473,138118.3245,12556.29918,50272.18115,2950.205038
MICHIGAN,SOUTHWEST,CASS,2018,294602.2751,35094.79768,124171.4607,10836.82955,48255.31573,2809.548083
MICHIGAN,SOUTHWEST,CASS,2019,284628.9897,35468.72356,120787.6251,10878.14125,46945.33256,2862.693992
MICHIGAN,SOUTHWEST,CASS,2020,279331.4258,33635.87423,117878.2742,10279.14948,46087.84816,2616.17875
MICHIGAN,SOUTHWEST,KALAMAZOO,2015,229533.1528,26634.68074,96365.21475,7971.775432,36447.64755,2089.425043
MICHIGAN,SOUTHWEST,KALAMAZOO,2016,233401.4244,28097.23416,98683.27762,8366.399532,34763.75899,2096.925571
MICHIGAN,SOUTHWEST,KALAMAZOO,2017,232163.2739,28185.90433,98573.31877,8485.830395,34810.69441,2052.369217
MICHIGAN,SOUTHWEST,KALAMAZOO,2018,54144.36392,7344.941946,18971.62146,1440.271406,14606.88987,131.3838136
MICHIGAN,SOUTHWEST,KALAMAZOO,2019,199037.1997,23728.25291,84183.63565,7127.140768,33040.5405,1954.116863
MICHIGAN,SOUTHWEST,KALAMAZOO,2020,214316.0868,24830.69644,90176.95064,7487.10573,34789.89271,1999.453753
MICHIGAN,SOUTHWEST,KENT,2015,182559.3106,22131.74338,75771.80997,7100.912845,26537.30564,1613.331291
MICHIGAN,SOUTHWEST,KENT,2016,174563.516,19448.7351,71536.82135,6263.7873,26065.75522,1567.749467
MICHIGAN,SOUTHWEST,KENT,2017,110371.3311,16639.46172,48039.57104,5474.525422,13473.14763,1368.065986
MICHIGAN,SOUTHWEST,KENT,2018,117400.4012,17581.37909,50951.31835,5857.960134,14692.90866,1476.102502
MICHIGAN,SOUTHWEST,KENT,2019,137816.1471,16480.449,57399.92388,5408.712366,22858.37731,1443.914687
MICHIGAN,SOUTHWEST,KENT,2020,157094.5288,19171.2073,65854.21512,6203.95872,25265.35249,1562.104265
MICHIGAN,SOUTHWEST,OTHER (COMBINED) COUNTIES,2015,468440.8879,55190.3543,194451.5647,17881.19913,77827.31441,4285.583551
MICHIGAN,SOUTHWEST,OTHER (COMBINED) COUNTIES,2016,444574.4367,58233.31757,188312.3533,19144.63597,64342.23934,4379.914201
MICHIGAN,SOUTHWEST,OTHER (COMBINED) COUNTIES,2017,311300.1567,39096.31425,130549.5561,12697.84508,50672.62311,2944.5741
MICHIGAN,SOUTHWEST,OTHER (COMBINED) COUNTIES,2018,373873.5266,47538.23618,157480.2942,15632.0936,60461.90263,4106.735952
MICHIGAN,SOUTHWEST,OTHER (COMBINED) COUNTIES,2019,420004.3184,58000.26991,179672.4762,19218.48667,70424.68045,5203.753186
MICHIGAN,SOUTHWEST,OTTAWA,2015,118929.0264,18807.45069,51957.9078,6334.086934,14564.38462,1476.588602
MICHIGAN,SOUTHWEST,OTTAWA,2016,145681.4125,17362.01366,60110.28386,5694.078743,21755.80527,1297.009805
MICHIGAN,SOUTHWEST,OTTAWA,2017,43278.84261,4783.926823,15006.11074,729.45233,11532.91742,74.38318421
MICHIGAN,SOUTHWEST,OTTAWA,2018,142450.2147,16477.74402,58493.74281,5331.079195,24010.97746,1268.54085
MICHIGAN,SOUTHWEST,OTTAWA,2019,21792.94978,2746.190419,7636.568662,413.3627867,6879.426034,55.20989907
MICHIGAN,SOUTHWEST,OTTAWA,2020,134042.9598,17371.3601,56290.93731,5722.327646,22636.42894,1402.446466
MICHIGAN,SOUTHWEST,VAN BUREN,2020,188968.7449,24679.43881,81074.21535,7806.290946,28423.4636,2007.436795
MICHIGAN,UPPER PENINSULA,CHIPPEWA,2015,633.2854484,190.1774919,233.2296485,56.96841419,303.1984301,65.88802148
MICHIGAN,UPPER PENINSULA,CHIPPEWA,2016,994.2206843,298.3072016,366.3093354,90.39564819,500.7777556,110.078639
MICHIGAN,UPPER PENINSULA,CHIPPEWA,2017,381.2209542,112.3629284,140.5242278,34.25279983,270.840232,58.75111306
MICHIGAN,UPPER PENINSULA,CHIPPEWA,2020,470.9294733,141.0535544,173.444216,42.48625272,274.5746049,59.91959058
MICHIGAN,UPPER PENINSULA,DELTA,2015,5723.950812,1032.996727,2555.684812,365.9465742,808.1017428,91.86287896
MICHIGAN,UPPER PENINSULA,DELTA,2016,9614.62288,1513.566607,4160.38657,525.6465836,1740.367137,160.1769735
MICHIGAN,UPPER PENINSULA,DELTA,2019,3847.63332,692.2201566,1718.158911,246.2817609,607.8886222,69.41137493
MICHIGAN,UPPER PENINSULA,DELTA,2020,7630.553253,1290.612243,3354.587301,453.0750716,1142.440549,108.35493
MICHIGAN,UPPER PENINSULA,DICKINSON,2016,1862.671464,341.7811554,803.0725591,128.8054983,485.9047915,61.7786921
MICHIGAN,UPPER PENINSULA,DICKINSON,2017,262.1661867,69.15125517,96.5581313,19.45177971,165.899339,32.72644507
MICHIGAN,UPPER PENINSULA,DICKINSON,2019,108.5316128,28.58309348,39.99120138,8.099088257,81.19715697,15.85342345
MICHIGAN,UPPER PENINSULA,DICKINSON,2020,3306.499941,684.8071548,1459.539992,262.8039951,489.1914582,63.87880946
MICHIGAN,UPPER PENINSULA,MACKINAC,2016,481.0857222,113.0369164,177.3112773,29.72499964,234.6456662,44.28021537
MICHIGAN,UPPER PENINSULA,MARQUETTE,2016,217.4286028,52.25799015,80.08375068,13.58145031,72.91763234,13.9112235
MICHIGAN,UPPER PENINSULA,MENOMINEE,2015,16920.00954,5412.350241,7551.87132,2250.508398,2225.008521,650.9895489
MICHIGAN,UPPER PENINSULA,MENOMINEE,2016,17789.98405,5686.951897,7946.442728,2386.681485,2471.487166,727.4008701
MICHIGAN,UPPER PENINSULA,MENOMINEE,2019,6886.133163,2111.918226,3048.645441,880.8699358,1862.850763,492.2893104
MICHIGAN,UPPER PENINSULA,MENOMINEE,2020,24465.23371,7933.618552,10920.09417,3297.172178,3371.423842,1000.608219
MICHIGAN,UPPER PENINSULA,OTHER (COMBINED) COUNTIES,2015,12586.53458,1630.023268,4997.029281,328.3929305,4263.128079,197.1284527
MICHIGAN,UPPER PENINSULA,OTHER (COMBINED) COUNTIES,2016,3584.062081,457.3955074,1427.018248,95.24231715,1384.591991,63.95959512
MICHIGAN,UPPER PENINSULA,OTHER (COMBINED) COUNTIES,2017,18432.55624,2457.616844,7855.199578,772.4875946,5430.442709,349.8677437
MICHIGAN,UPPER PENINSULA,OTHER (COMBINED) COUNTIES,2018,10616.73796,1724.718508,3970.846671,264.1656274,4935.109605,263.0888652
MICHIGAN,UPPER PENINSULA,OTHER (COMBINED) COUNTIES,2019,5281.625611,675.0409366,2229.406259,206.528623,1497.458289,80.79388004
MICHIGAN,WEST CENTRAL,LAKE,2015,2529.895353,486.2228423,1129.383095,176.4812596,404.993007,56.79784019
MICHIGAN,WEST CENTRAL,LAKE,2016,4882.564602,737.2800846,2037.130975,260.9594592,708.4330168,73.58304738
MICHIGAN,WEST CENTRAL,LAKE,2018,2628.128941,500.0751057,1173.543828,182.9163424,445.9476039,61.78546819
MICHIGAN,WEST CENTRAL,MASON,2015,55327.83704,6417.245687,22901.18294,2065.698938,9653.031052,594.9394807
MICHIGAN,WEST CENTRAL,MASON,2016,51111.33051,5298.351117,20462.00105,1636.113215,8909.968938,436.0126321
MICHIGAN,WEST CENTRAL,MASON,2017,55531.00692,6594.632363,23049.29821,2110.581403,8722.07259,488.0487809
MICHIGAN,WEST CENTRAL,MASON,2018,54119.85391,5962.190449,21949.31025,1866.774371,9552.471714,522.6861964
MICHIGAN,WEST CENTRAL,MASON,2019,52626.03118,6189.032699,21836.53916,1994.948152,8703.459826,501.3187479
MICHIGAN,WEST CENTRAL,MASON,2020,56027.57436,6919.983456,23629.3081,2248.165014,9394.791586,572.8906542
MICHIGAN,WEST CENTRAL,MUSKEGON,2015,42770.74768,6981.671982,18014.0793,2647.804874,7362.947455,669.477268
MICHIGAN,WEST CENTRAL,MUSKEGON,2016,52517.61424,7769.743859,21595.70048,2930.87923,8187.296657,690.4838348
MICHIGAN,WEST CENTRAL,MUSKEGON,2018,41422.09411,6226.606733,17115.21273,2330.253032,7808.680501,636.9040056
MICHIGAN,WEST CENTRAL,MUSKEGON,2019,7017.394625,843.3557805,2464.065527,122.1691592,2347.055139,30.22435087
MICHIGAN,WEST CENTRAL,MUSKEGON,2020,46568.88307,7860.370316,19682.72818,2974.128449,8148.52642,773.3616842
MICHIGAN,WEST CENTRAL,NEWAYGO,2015,67679.21492,12497.17871,28807.97162,4843.809,10735.74424,1380.640924
MICHIGAN,WEST CENTRAL,NEWAYGO,2016,61670.94479,10452.30124,25837.73948,4025.48945,9568.594731,1085.671511
MICHIGAN,WEST CENTRAL,NEWAYGO,2017,55027.67134,9991.291017,23308.14762,3834.834485,9798.758767,1086.291417
MICHIGAN,WEST CENTRAL,NEWAYGO,2018,39421.85104,6112.674326,16192.47434,2296.98466,8141.516361,796.1071006
MICHIGAN,WEST CENTRAL,NEWAYGO,2019,37878.54943,6468.509771,15790.33478,2490.411064,6601.644554,709.8966368
MICHIGAN,WEST CENTRAL,NEWAYGO,2020,56179.23439,9864.395059,23680.70451,3790.836134,9607.195017,1068.546017
MICHIGAN,WEST CENTRAL,OCEANA,2015,33754.50663,5837.221474,15015.75048,2045.692025,5244.563257,460.7835454
MICHIGAN,WEST CENTRAL,OCEANA,2016,45561.15456,7022.315038,19634.8353,2454.999342,6187.532144,452.9113741
MICHIGAN,WEST CENTRAL,OCEANA,2017,40699.75933,6148.343033,17536.60649,2093.489198,6557.898505,421.8439446
MICHIGAN,WEST CENTRAL,OCEANA,2018,33801.01971,5971.599135,15093.38101,2091.911566,5051.66006,463.7228595
MICHIGAN,WEST CENTRAL,OCEANA,2019,37317.44365,5657.797159,15990.80705,1957.94423,5502.215668,386.7646356
MICHIGAN,WEST CENTRAL,OCEANA,2020,43080.51939,6013.852549,18221.11021,2082.087277,7796.317943,439.5821201
MICHIGAN,WEST CENTRAL,OTHER (COMBINED) COUNTIES,2015,14651.5568,1272.145044,4950.405367,172.8030047,3929.643416,43.6933612
MICHIGAN,WEST CENTRAL,OTHER (COMBINED) COUNTIES,2016,7080.156851,845.7284537,2484.018873,112.4675373,2208.997271,32.37279827
MICHIGAN,WEST CENTRAL,OTHER (COMBINED) COUNTIES,2017,53526.17616,5952.532071,21845.80912,1924.246523,9772.234764,515.9019851
MICHIGAN,WEST CENTRAL,OTHER (COMBINED) COUNTIES,2018,16535.85909,1342.224283,5674.737581,182.0478866,5019.33196,69.02785881
MICHIGAN,WEST CENTRAL,OTHER (COMBINED) COUNTIES,2019,37493.70026,4925.223889,15864.92538,1646.188179,6440.861017,457.3588565
MINNESOTA,CENTRAL,BENTON,2015,241230.1918,21747.21141,104132.5996,3783.752459,36339.21773,807.2599126
MINNESOTA,CENTRAL,BENTON,2016,241924.0033,23027.3206,103164.3861,3365.738333,34317.02747,198.5092175
MINNESOTA,CENTRAL,BENTON,2017,209305.8239,18580.74307,89810.09892,3152.232821,36885.59475,862.6724464
MINNESOTA,CENTRAL,BENTON,2018,219402.248,20550.30333,93050.25296,3017.587415,31729.11136,179.5699778
MINNESOTA,CENTRAL,BENTON,2019,151917.4357,17593.49468,67770.40021,2614.08704,18712.23074,183.9817429
MINNESOTA,CENTRAL,BENTON,2020,307328.8192,26328.90642,154108.3068,4555.414521,36555.95334,236.6300503
MINNESOTA,CENTRAL,CARVER,2015,330636.4757,30468.65039,140082.3524,4042.51378,40991.94204,244.2021482
MINNESOTA,CENTRAL,CARVER,2016,331782.8484,30830.36921,140840.9622,4089.690688,41796.43386,248.3001255
MINNESOTA,CENTRAL,CARVER,2017,325387.3105,30090.02775,138053.7337,4007.007158,41130.04628,239.0085397
MINNESOTA,CENTRAL,CARVER,2018,277633.262,25312.63931,117295.2401,3343.750969,38524.0819,228.9569584
MINNESOTA,CENTRAL,CARVER,2019,238530.9264,21678.17985,100626.8823,2856.349892,34176.39861,197.5666342
MINNESOTA,CENTRAL,CARVER,2020,329483.6331,27802.64287,151762.5378,4249.845086,39183.58008,217.0269554
MINNESOTA,CENTRAL,KANDIYOHI,2015,966399.0771,81015.38021,416567.3907,11819.75828,114370.837,1439.767123
MINNESOTA,CENTRAL,KANDIYOHI,2016,953299.1746,85932.07903,394470.3205,12015.27253,114349.4591,1393.57944
MINNESOTA,CENTRAL,KANDIYOHI,2017,927447.5712,84395.53024,380215.2572,12396.73369,111654.0913,1483.066385
MINNESOTA,CENTRAL,KANDIYOHI,2018,960947.638,81940.7553,414709.9279,11283.28734,115935.2264,1524.195843
MINNESOTA,CENTRAL,KANDIYOHI,2019,1369.593672,195.7943306,442.0131427,35.73785386,396.5671501,8.803165164
MINNESOTA,CENTRAL,KANDIYOHI,2020,862909.0594,76929.31673,390261.0415,9846.28521,105867.8344,522.8160683
MINNESOTA,CENTRAL,MCLEOD,2015,618998.7345,59059.36804,261323.2135,10262.2687,79717.76847,467.4391578
MINNESOTA,CENTRAL,MCLEOD,2016,612371.6101,58038.11745,258448.6912,10262.46468,80754.54101,490.7529193
MINNESOTA,CENTRAL,MCLEOD,2017,648339.0189,59542.40349,281139.2799,10394.53422,82379.36199,477.107039
MINNESOTA,CENTRAL,MCLEOD,2018,602596.2655,56918.28844,253949.1147,9946.904031,84392.47642,479.4675194
MINNESOTA,CENTRAL,MCLEOD,2019,577728.3191,57165.36235,246663.168,9981.704304,77613.18571,430.9744464
MINNESOTA,CENTRAL,MCLEOD,2020,604612.0701,57777.92386,256168.5322,10023.40379,81765.72488,444.3525262
MINNESOTA,CENTRAL,MEEKER,2015,631443.2517,56612.14904,263874.9925,8131.810882,85508.97076,561.8906133
MINNESOTA,CENTRAL,MEEKER,2016,635834.4917,58267.1834,267581.3512,8401.765774,86887.28536,561.2958373
MINNESOTA,CENTRAL,MEEKER,2017,657862.411,54326.27597,296848.8323,7941.560588,87160.07898,514.6164772
MINNESOTA,CENTRAL,MEEKER,2018,14787.131,3517.567608,4242.201791,829.5512912,2160.820777,264.7612268
MINNESOTA,CENTRAL,MEEKER,2019,410338.95,47780.62578,183193.9259,6934.427879,45856.88245,368.2039937
MINNESOTA,CENTRAL,MEEKER,2020,686537.7045,59160.5262,311773.0616,8400.645428,88790.27483,464.1675122
MINNESOTA,CENTRAL,MORRISON,2015,659594.8797,54730.04116,344619.2952,15910.77353,87480.8799,4888.633507
MINNESOTA,CENTRAL,MORRISON,2016,501008.5345,44077.03663,226360.3857,12619.39851,77180.78544,4241.563892
MINNESOTA,CENTRAL,MORRISON,2017,438554.618,38414.01743,196894.0514,10159.00004,70299.78068,3539.166535
MINNESOTA,CENTRAL,MORRISON,2018,403398.5591,34811.70763,180452.4044,9230.084193,63770.61446,3352.653657
MINNESOTA,CENTRAL,MORRISON,2019,273850.7279,27176.60349,118309.8686,3540.104575,43858.50894,237.9667331
MINNESOTA,CENTRAL,MORRISON,2020,547732.1648,56171.62749,310129.8723,11422.73075,55631.60252,454.9277056
MINNESOTA,CENTRAL,OTHER (COMBINED) COUNTIES,2015,765121.7782,109642.0695,510330.746,21208.83196,82035.49762,6055.508845
MINNESOTA,CENTRAL,OTHER (COMBINED) COUNTIES,2016,986632.9777,145407.7975,668706.8472,28115.22922,108312.3559,7876.123612
MINNESOTA,CENTRAL,OTHER (COMBINED) COUNTIES,2017,667804.7659,88894.47484,428685.7693,21667.5822,86455.89018,6242.163715
MINNESOTA,CENTRAL,OTHER (COMBINED) COUNTIES,2018,2449459.329,186917.5434,1273463.828,34323.737,341536.247,10813.39005
MINNESOTA,CENTRAL,OTHER (COMBINED) COUNTIES,2019,1881815.856,157916.5653,972342.9046,16847.91183,268069.6099,1247.892575
MINNESOTA,CENTRAL,RENVILLE,2015,1776369.327,159544.3487,711163.7062,25706.71067,214110.6404,3822.521118
MINNESOTA,CENTRAL,RENVILLE,2016,1801421.326,161579.0223,735446.0793,24197.73715,213412.4414,3633.308745
MINNESOTA,CENTRAL,RENVILLE,2017,1808452.866,159180.5021,733346.6714,24914.31455,213376.8966,3555.969923
MINNESOTA,CENTRAL,RENVILLE,2018,1433050.964,124199.1234,583631.5015,17697.35047,194028.0856,3514.885864
MINNESOTA,CENTRAL,RENVILLE,2019,1248396.144,116463.7946,531193.7563,14753.9219,168290.2577,1170.5751
MINNESOTA,CENTRAL,RENVILLE,2020,1387268.823,129535.9302,590680.7949,16437.17388,176230.9979,1228.334973
MINNESOTA,CENTRAL,SCOTT,2015,204010.943,17899.87651,86993.20567,2695.463441,27697.51022,559.0318316
MINNESOTA,CENTRAL,SCOTT,2016,222097.2362,18394.14561,107522.5046,3349.983715,25983.50339,138.7789394
MINNESOTA,CENTRAL,SCOTT,2017,198386.8761,16997.73637,87306.6413,2386.459737,25847.85976,146.2994772
MINNESOTA,CENTRAL,SCOTT,2018,812.4823828,131.4092675,282.1723934,36.58723065,383.7611124,54.92436063
MINNESOTA,CENTRAL,SCOTT,2019,606.9373304,82.11088879,195.8759396,12.80756781,238.7477499,3.10558115
MINNESOTA,CENTRAL,SCOTT,2020,219592.0138,18356.10863,98179.34563,2661.151025,27542.96914,149.8397391
MINNESOTA,CENTRAL,SHERBURNE,2015,79943.5761,9147.690947,35890.39355,2218.815944,13855.56662,357.6556952
MINNESOTA,CENTRAL,SHERBURNE,2016,106250.9071,12923.11421,47841.93441,3018.208582,12524.68091,342.3091009
MINNESOTA,CENTRAL,SHERBURNE,2017,88672.56562,10884.32081,39894.51197,2609.95278,11750.9778,345.2031585
MINNESOTA,CENTRAL,SHERBURNE,2018,10217.36917,1712.148292,6587.219782,692.0152025,1793.004619,328.8910187
MINNESOTA,CENTRAL,SHERBURNE,2019,97843.15915,12611.86971,43680.67944,2897.268023,10278.66104,82.47856493
MINNESOTA,CENTRAL,SHERBURNE,2020,140330.7893,13356.69679,64295.39172,3173.881241,18601.0375,101.7426131
MINNESOTA,CENTRAL,SIBLEY,2015,822931.7553,72606.12642,344644.2793,8405.814042,107155.5057,655.2039069
MINNESOTA,CENTRAL,SIBLEY,2016,914782.8574,81911.73063,388843.9145,9748.193122,110193.7598,827.6475769
MINNESOTA,CENTRAL,SIBLEY,2017,852466.1062,75671.44628,357620.7356,8713.469848,106722.2973,617.0746592
MINNESOTA,CENTRAL,SIBLEY,2018,767990.2778,67801.3649,321915.1172,7794.429694,106464.8332,627.5894839
MINNESOTA,CENTRAL,SIBLEY,2019,775933.7627,72165.97086,330532.863,8147.255478,104023.6139,573.5251739
MINNESOTA,CENTRAL,SIBLEY,2020,888019.3657,76824.41586,393587.4053,9590.122043,108909.2342,582.6109374
MINNESOTA,CENTRAL,STEARNS,2015,1481974.388,135319.401,820234.6941,32404.41745,167548.5719,6581.309902
MINNESOTA,CENTRAL,STEARNS,2016,1484238.92,124092.093,776792.2524,32540.96858,168915.7747,6903.380673
MINNESOTA,CENTRAL,STEARNS,2017,1245602.774,98459.05312,612825.298,21991.14204,157123.346,4684.746105
MINNESOTA,CENTRAL,STEARNS,2018,1305487.551,105543.7358,646749.8994,22352.50791,157137.8718,4108.287408
MINNESOTA,CENTRAL,STEARNS,2019,1064766.601,95719.39508,551440.6859,16067.90363,130427.0424,892.0996341
MINNESOTA,CENTRAL,STEARNS,2020,923441.6108,87781.03304,395382.7527,12131.29057,122868.6175,1209.134238
MINNESOTA,CENTRAL,TODD,2015,389797.6593,31627.73525,169813.9611,8167.220302,71260.76829,3653.772882
MINNESOTA,CENTRAL,TODD,2016,389944.2308,32040.50677,170866.4761,8835.175613,69738.63401,3448.296098
MINNESOTA,CENTRAL,TODD,2017,472257.8507,39607.18319,249901.5105,11815.29493,72883.30408,3370.06487
MINNESOTA,CENTRAL,TODD,2018,207228.8828,23674.42954,92327.50779,3213.085517,26686.49235,313.0749715
MINNESOTA,CENTRAL,TODD,2019,269532.2804,25128.88763,114573.9074,3377.230872,46810.43033,474.420075
MINNESOTA,CENTRAL,TODD,2020,393705.2841,33839.90155,200396.2253,7158.200694,56486.29199,627.0382848
MINNESOTA,CENTRAL,WADENA,2015,94797.14975,10169.96516,44556.0559,3958.099226,20013.67088,1875.376378
MINNESOTA,CENTRAL,WADENA,2016,60419.23752,7564.233852,26836.76723,1820.114104,8573.450513,299.6758981
MINNESOTA,CENTRAL,WADENA,2017,76029.47736,8670.552177,34586.59864,2456.315153,12333.76746,1077.737112
MINNESOTA,CENTRAL,WADENA,2018,81115.89046,8666.00494,43746.74446,2151.267823,9199.748222,264.1605859
MINNESOTA,CENTRAL,WADENA,2019,98549.95856,9628.906503,49582.43439,2354.38482,13221.02607,362.383131
MINNESOTA,CENTRAL,WADENA,2020,94131.85791,8954.109738,45966.72394,2153.451938,13211.43743,389.5494397
MINNESOTA,CENTRAL,WRIGHT,2015,454472.0397,38485.31852,193271.3815,7152.546906,65553.75536,1563.764622
MINNESOTA,CENTRAL,WRIGHT,2016,460470.9076,38895.64018,195737.9961,7397.04559,67174.2174,1459.682537
MINNESOTA,CENTRAL,WRIGHT,2017,440529.333,37375.54668,187707.0061,7283.110908,66842.31036,1502.794717
MINNESOTA,CENTRAL,WRIGHT,2018,2924.172092,403.1507274,943.9171879,70.12817259,837.7788801,13.5118823
MINNESOTA,CENTRAL,WRIGHT,2019,2680.866924,335.66011,891.9839732,70.06285745,1076.801329,89.11443741
MINNESOTA,CENTRAL,WRIGHT,2020,442206.9904,40490.45585,185985.1789,5960.066092,58636.47631,312.7140784
MINNESOTA,EAST CENTRAL,AITKIN,2015,60050.4497,12701.55466,29452.4543,6261.061043,19994.03486,3394.255444
MINNESOTA,EAST CENTRAL,AITKIN,2016,68229.31745,13765.88822,35574.00438,6789.086595,16686.74218,3015.499161
MINNESOTA,EAST CENTRAL,AITKIN,2017,54470.59431,9726.280682,27528.26229,4775.303946,19467.62185,3062.179572
MINNESOTA,EAST CENTRAL,AITKIN,2018,9745.829748,1148.146027,4051.216659,462.0829304,3981.816907,287.2405431
MINNESOTA,EAST CENTRAL,AITKIN,2019,3397.803098,750.5395206,2656.800435,209.6471851,246.7308025,7.898122002
MINNESOTA,EAST CENTRAL,AITKIN,2020,19441.39216,2368.892636,10703.2801,767.2246342,4051.23514,102.3145717
MINNESOTA,EAST CENTRAL,ANOKA,2015,26729.29169,2714.92333,11433.73686,520.968507,4617.719105,57.15918974
MINNESOTA,EAST CENTRAL,ANOKA,2016,30491.08466,3116.880671,13054.50422,603.5682842,4261.206251,53.539079
MINNESOTA,EAST CENTRAL,ANOKA,2017,33944.68569,3055.989232,15269.10571,942.1650511,6395.25022,360.7604447
MINNESOTA,EAST CENTRAL,ANOKA,2018,29392.9129,2581.881821,13170.99225,849.6080329,6715.655375,413.3242622
MINNESOTA,EAST CENTRAL,ANOKA,2020,24160.16329,2288.940804,11052.99302,465.4347476,3553.53387,44.24471132
MINNESOTA,EAST CENTRAL,CARLTON,2015,39045.72095,7058.121592,20733.63204,3509.087996,12129.39579,1979.816852
MINNESOTA,EAST CENTRAL,CARLTON,2016,47164.3182,8607.231931,24779.86258,4268.748698,13597.49712,2209.72946
MINNESOTA,EAST CENTRAL,CARLTON,2017,26476.34501,6274.640227,13710.75572,3090.849866,8428.840848,1786.274041
MINNESOTA,EAST CENTRAL,CARLTON,2018,50475.06728,10198.50059,25594.96672,5038.996631,13362.89849,2261.897696
MINNESOTA,EAST CENTRAL,CARLTON,2019,64.32903225,16.05153167,23.68488638,4.302726201,36.35220172,7.441833607
MINNESOTA,EAST CENTRAL,CARLTON,2020,2277.237215,606.2990359,1780.878524,295.9581285,109.2306802,17.45259297
MINNESOTA,EAST CENTRAL,CHISAGO,2015,143572.325,12140.78373,61428.41721,2385.419189,24190.29657,800.5975932
MINNESOTA,EAST CENTRAL,CHISAGO,2016,138521.1278,11017.36001,59708.1063,2679.385064,25874.82944,859.172527
MINNESOTA,EAST CENTRAL,CHISAGO,2017,129239.7722,10622.66921,55862.26715,2640.815896,25833.91496,758.409269
MINNESOTA,EAST CENTRAL,CHISAGO,2018,113359.4815,9921.436042,48366.50157,1389.134627,20691.79872,114.6324891
MINNESOTA,EAST CENTRAL,CHISAGO,2019,91310.52469,8595.218111,38832.7656,1159.539054,16187.37432,95.14339813
MINNESOTA,EAST CENTRAL,CHISAGO,2020,117822.2016,10632.27555,49479.59657,1461.577068,19249.22234,142.9347093
MINNESOTA,EAST CENTRAL,CROW WING,2015,33415.61655,3977.949754,18965.07218,1104.547696,4168.606646,48.91224288
MINNESOTA,EAST CENTRAL,CROW WING,2016,34798.47764,4195.389832,19942.15769,1175.020204,3998.633223,53.11043504
MINNESOTA,EAST CENTRAL,CROW WING,2017,54209.82294,6821.537108,26139.98993,3069.682916,13818.45263,1984.670415
MINNESOTA,EAST CENTRAL,CROW WING,2018,372.0658737,91.21717402,137.1430174,24.56040851,258.9498809,52.54810853
MINNESOTA,EAST CENTRAL,CROW WING,2019,568.6673096,139.9251393,209.5527577,38.04723952,353.2419372,71.74264691
MINNESOTA,EAST CENTRAL,CROW WING,2020,25526.28932,3059.34167,10976.28762,847.6006056,4188.322854,43.44428285
MINNESOTA,EAST CENTRAL,HENNEPIN,2015,99493.02139,7709.384533,44120.0298,1583.247061,14589.70932,493.6934159
MINNESOTA,EAST CENTRAL,HENNEPIN,2016,81061.87638,7298.670705,34044.27883,1009.615987,11128.30819,79.43208732
MINNESOTA,EAST CENTRAL,HENNEPIN,2017,77620.62888,6243.840362,33187.03328,1283.174565,13626.983,396.940636
MINNESOTA,EAST CENTRAL,HENNEPIN,2018,76248.78488,6459.779135,32763.03422,1375.527002,11357.18064,342.5820971
MINNESOTA,EAST CENTRAL,HENNEPIN,2019,39637.76919,3199.207906,17368.28043,473.3301202,7769.572281,57.50082134
MINNESOTA,EAST CENTRAL,HENNEPIN,2020,75474.29548,6774.970973,32631.65527,945.3156868,9753.954562,66.7757004
MINNESOTA,EAST CENTRAL,ISANTI,2015,164709.3012,15421.26348,71745.82114,3430.378592,27550.17968,712.6336058
MINNESOTA,EAST CENTRAL,ISANTI,2016,37282.66584,4721.50659,13060.59434,708.2491346,11412.99874,79.75169993
MINNESOTA,EAST CENTRAL,ISANTI,2017,153656.4429,14115.04894,66036.54233,3364.838363,28260.89608,734.6041127
MINNESOTA,EAST CENTRAL,ISANTI,2018,141030.0153,14244.9833,59952.53345,2949.654476,23915.94993,126.7564352
