GEOID,NAMELSAD,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,county_id,STNAME
38085,Sioux County,626316239.2415351,639428331.582122,660119329.4562528,675369638.8464109,685633601.9181942,676284156.0325058,693254247.5268623,691571820.5146726,684794291.3293002,661795716.7747179,38085,North Dakota
48127,Dimmit County,1516416101.9051921,1525963409.8120089,1597067813.940948,1659331719.7999096,1689404885.4620318,1685688860.4785557,1661041532.272686,1606947222.267088,1595037194.4487586,1583929039.3917832,48127,Texas
27045,Fillmore County,3150002262.06772,3144912620.439549,3177205580.384289,3160711631.8678102,3193831698.9106994,3204353920.940858,3253333148.142663,3278910010.033408,3292394577.73219,3295992994.1590967,27045,Minnesota
45023,Chester County,5007359074.726863,4963720922.430339,4987958047.876118,4986372545.537879,4988257385.0253725,5007623828.424379,5023565724.11377,5047927283.797381,5054054098.035576,5044666924.747991,45023,South Carolina
27073,Lac qui Parle County,1093939525.8690746,1089866042.026185,1086115930.0041535,1066974361.7769752,1061279013.3302032,1062555663.9331828,1049291710.5264108,1044468808.2484875,1042602046.4744017,1036187478.061219,27073,Minnesota
49005,Cache County,17120417816.451466,17326303901.635395,17676647339.95666,17824792960.306995,18127851057.309616,18494216272.474945,19007485371.78149,19416523546.54483,19775645059.178333,20071184564.84912,49005,Utah
55093,Pierce County,6204124386.257337,6173291087.908984,6211497156.216703,6216629778.952957,6310166350.194854,6345513823.189163,6448182204.503838,6566572115.422483,6663641411.0800905,6688986778.956569,55093,Wisconsin
13049,Charlton County,1940704586.058691,2031045373.3327315,2035876342.3248758,1996407274.7767043,2006773747.170745,2045539397.2388263,1997480602.8135443,2002041812.6085777,2021214861.7051017,2095217077.788894,13049,Georgia
13233,Polk County,6273278879.404063,6231407213.418692,6268845785.577969,6241457305.144199,6285717876.836479,6366836010.4252825,6463580941.435665,6535627206.843522,6625154000.600993,6666926921.730745,13233,Georgia
17113,McLean County,25640009784.37923,25798880246.07386,26343916521.028984,26660955226.60334,26771078327.42032,26751774059.772457,26919791927.187355,26999276447.72695,26974042441.874493,26834330012.777607,17113,Illinois
23001,Androscoggin County,16263083292.243793,16218021840.616526,16394081849.80009,16331790434.377245,16507793728.354671,16551579604.940859,16689119978.15621,16785112305.413635,16883456969.2735,16940249367.663387,23001,Maine
16055,Kootenai County,20964984856.848763,21273822858.010292,21671070888.73896,21917831511.29499,22530882721.567856,23078486528.24018,23801003298.70158,24587136452.738598,25221613641.970566,25923774203.881893,16055,Idaho
32003,Clark County,294825686266.1309,296154492313.3273,303402313543.96606,307250994112.20294,315698062265.24097,323960814892.3937,332680534387.1133,340962099129.61084,348282121051.5251,354634108309.45734,32003,Nevada
20147,Phillips County,850388876.4243792,836419354.4137247,842079209.3179232,846877580.5110608,844779324.7227088,837436629.1286681,840242190.9670429,839263429.641535,825445437.7549435,818874416.4536344,20147,Kansas
31089,Holt County,1575454108.0632052,1576381035.5788715,1582578133.6502032,1581041238.4361174,1592841103.8956208,1585721794.2338603,1590114016.7079005,1591318480.5605419,1587683908.7068172,1575011224.7685778,31089,Nebraska
29101,Johnson County,7955182589.363432,8045234133.222934,8255152169.0134535,8246241966.0590515,8304792742.678103,8265592234.661851,8321073026.687133,8398104356.012642,8389160314.226275,8458156037.890022,29101,Missouri
55063,La Crosse County,17344792438.320545,17394080889.567497,17775482211.834583,17802859440.236206,18058042208.85237,18185508083.36072,18304431928.025284,18447072698.487766,18467855367.32966,18463944045.1265,55063,Wisconsin
22021,Caldwell Parish,1532270297.9322798,1528076723.4669075,1531635468.2069526,1520724058.2414446,1529951634.6907449,1552038918.744921,1566938139.9115121,1556466386.5549436,1558896577.2915576,1551699744.4377427,22021,Louisiana
21061,Edmonson County,1846334371.6117382,1845979477.5537698,1844154993.6357563,1836627673.7054627,1846244148.5157561,1852712660.4948082,1878334820.0884879,1910769961.0423474,1916391426.6604064,1900902590.7358916,21061,Kentucky
17005,Bond County,2685700806.9887137,2675756989.052099,2674794981.671512,2639790530.186546,2624751196.399097,2578130552.33228,2573611123.9801354,2601872919.305824,2602906699.759097,2569895140.3644247,17005,Illinois
17009,Brown County,1044716022.0135441,1038844612.3579233,1050883128.455079,1045497790.0409931,1050515534.4931829,1043396597.1413093,1032337545.6216704,1032903539.3856434,1026800304.7736343,1029147098.0955305,17009,Illinois
27085,McLeod County,5524658842.239278,5486011297.140948,5480607177.761445,5468148406.537247,5500906505.634311,5533571113.581942,5560499460.362979,5606967374.640542,5605237622.904922,5615563513.521264,27085,Minnesota
55033,Dunn County,6626600962.293454,6611652720.325057,6681420366.488127,6708915451.652913,6777147567.738149,6839632336.095712,6898945231.053725,6988235566.665102,7054617178.507991,7097954628.519007,55033,Wisconsin
08027,Custer County,646096236.1896162,637767870.8532732,643494327.8595034,649018951.5391423,667335687.8952596,685091146.412641,713630353.972009,759087984.6869526,771938550.015711,792903237.0246501,08027,Colorado
29123,Madison County,1841653608.9751692,1850055153.8882167,1887166465.6567042,1868918689.365237,1874690485.442167,1881605769.2857788,1899644183.3173816,1911395110.7106094,1906847800.4846954,1891202511.6720543,29123,Missouri
48353,Nolan County,2301727278.446953,2285850619.723341,2277472695.804244,2295099169.6296163,2325834012.6967044,2334779502.354853,2339985842.448758,2321493293.0903835,2315346291.382754,2302047795.892009,48353,Texas
42127,Wayne County,7982663195.810385,7962663949.706547,7969934251.711422,7951510290.10781,8005568031.008939,8007099341.574718,7985411670.132731,8000665454.415169,8040896185.256886,8035576787.060587,42127,Pennsylvania
36091,Saratoga County,33234773650.726864,33376921110.58889,33933763580.2716,34132060500.716206,34522013201.94203,34930995985.26772,35327191206.37111,35832953835.10104,36010761260.05598,35962730223.40118,36091,New York
48041,Brazos County,29544067807.96388,29805270082.835213,30544246052.890293,31090155435.898514,32132828428.090294,33413721502.233856,34178818733.970203,34995409567.047226,35324089534.06917,35860722940.34276,48041,Texas
40095,Marshall County,2391114745.571106,2407517105.85535,2443417665.8708806,2446958332.8975167,2485287263.4679914,2513236939.0049663,2525548399.6171556,2557487292.859232,2616987459.690474,2648903848.868262,40095,Oklahoma
24001,Allegany County,11319141001.625282,11256716133.791784,11278614615.365417,11206810227.280903,11227846066.84605,11196002402.199549,11207325173.222572,11151419782.454899,11098924336.57571,11016786570.309345,24001,Maryland
54103,Wetzel County,2496658393.408578,2470916515.5023026,2492835101.8098416,2454117190.1428437,2453304354.923702,2437682232.0595937,2433311520.8234763,2411983707.5712867,2387314619.920903,2356962759.624379,54103,West Virginia
55053,Jackson County,3090058301.8510156,3097815916.1303835,3126110391.9906096,3131466938.4400907,3164616542.0673585,3171134571.2613997,3186138659.712867,3201547738.5860043,3202903525.723882,3229656969.5934987,55053,Wisconsin
41007,Clatsop County,5600004021.453724,5619602910.325599,5706646190.297066,5652907849.911331,5758307413.822483,5839961673.648759,6016084313.628894,6110994294.676659,6212900640.387901,6293160971.996749,41007,Oregon
53041,Lewis County,11400223889.878105,11422158402.77526,11505568765.603611,11417920357.962257,11508311572.542122,11655665496.601355,11929043752.653725,12240430504.567043,12448799855.330381,12626843242.01824,53041,Washington
36003,Allegany County,7394246034.690744,7366407597.074492,7353131440.176975,7295941745.769751,7327161336.309887,7313510221.988261,7317355355.767043,7289088844.516117,7248775212.672867,7211070066.634401,36003,New York
19031,Cedar County,2785808730.4740405,2771158005.473228,2790559901.047043,2776113450.0709705,2810190560.3626184,2820400042.0875845,2853899244.698871,2889754341.540406,2904391415.178691,2914247947.1306553,19031,Iowa
18117,Orange County,2991762286.48307,3010717203.353499,3011870702.1193676,3021190073.639729,3040067715.5246954,3033621914.4487586,3028884891.6514673,3035570501.6624827,3058341057.095079,3073673440.1314673,18117,Indiana
13089,DeKalb County,104553591043.66591,105413443665.11133,108376250087.90358,109323365941.72823,111462281444.64758,113476371453.41039,116159672102.66005,117399356801.56604,118107223963.95631,118794208595.71936,13089,Georgia
13227,Pickens County,4444610611.936794,4436449165.533182,4462821529.549436,4476113571.668803,4583243052.786636,4656271264.837924,4767697822.569752,4929461421.66176,5008682760.478916,5098956076.927856,13227,Georgia
30015,Chouteau County,877265513.4988713,877327068.733544,904766141.9441986,891506201.2106545,907053737.9940406,892132674.647404,899037368.3431151,895839474.6192325,898039577.8455981,881612024.592325,30015,Montana
31017,Brown County,476380842.5282167,467646121.6339503,465500044.7089842,450551058.12081265,457294086.5899774,460744654.6239277,463517535.9277652,468862251.1963883,464195719.07106096,462318284.41354406,31017,Nebraska
47013,Campbell County,6150673096.794582,6141893285.036207,6182060226.783928,6130266543.674222,6134106589.217877,6145116164.890294,6188114647.432958,6218832612.451829,6226042682.990519,6233395968.73246,47013,Tennessee
37069,Franklin County,9185619193.408577,9199858143.674223,9365671771.08623,9454870311.626547,9639617882.45201,9837253746.008125,10059885957.605417,10339194075.965689,10580126559.548534,10902419509.088938,37069,North Carolina
24510,Baltimore city,93753410725.3273,93651494616.82347,95005783207.40587,94800177016.52153,95885221107.7284,96185004656.53815,95849515803.56479,95410498657.54076,94253947281.53932,92853224574.14357,24510,Maryland
20111,Lyon County,5080590361.137697,5079802222.474402,5117144986.88939,5099391100.347088,5096199701.362348,5119333548.509255,5190307602.809933,5197650629.346095,5209881174.60948,5193453621.356208,20111,Kansas
19027,Carroll County,3144264553.029345,3148837345.798646,3150209018.158375,3128725248.4312415,3152007895.4297066,3155529202.342212,3171206551.1729116,3168571093.5851917,3152995054.4115577,3154872489.0690746,19027,Iowa
22107,Tensas Parish,789538962.1489842,768642366.4816252,762462229.1940405,751375378.5361625,746216611.3722799,737315054.2808126,724207264.1878104,714858645.6574266,699344409.9250565,678066817.1398646,22107,Louisiana
47123,Monroe County,6735768426.365687,6778151646.135982,6878022449.590971,6888953095.567313,6979500969.874131,7049455019.187359,7131326170.206772,7194691244.608578,7238918680.720902,7282099677.843792,47123,Tennessee
20075,Hamilton County,408736272.8126411,398057721.9976524,404338341.58699775,399068212.3990971,408858431.823386,396778092.9155756,409699728.06501126,408847883.0432505,406777509.1286681,397233882.95295715,20075,Kansas
19151,Pocahontas County,1100583188.9661398,1087450826.4205868,1089471434.913589,1083272185.718465,1091262990.0904741,1076461438.217607,1066090332.6338599,1067911920.8083069,1050424690.8807224,1035561666.5087132,19151,Iowa
16045,Gem County,2519609229.562077,2519673680.540316,2536456665.632506,2523725653.145282,2559555267.443431,2577976043.72912,2637850299.2613993,2705491476.8202257,2751536943.4791875,2833674709.7455535,16045,Idaho
05063,Independence County,5557877157.724605,5567675774.805237,5636180587.198917,5618179776.465914,5701568503.953048,5722226118.040632,5773282007.057337,5843742811.494718,5908912678.758285,5917830493.38149,05063,Arkansas
05085,Lonoke County,10379817635.106096,10495470365.102303,10693231531.619324,10775146366.998827,10973827966.29237,11025579412.91377,11168439473.899775,11374285639.190248,11482233912.485416,11469404775.659052,05085,Arkansas
18111,Newton County,2149074019.557562,2126295438.7785103,2141879792.872957,2136690413.5627992,2166073233.9586453,2158639694.7521443,2176354819.69842,2192243599.177246,2188150093.335982,2187837187.559729,18111,Indiana
13119,Franklin County,3333004981.92325,3316694830.38772,3342692981.5996385,3357808680.2817154,3409716331.58465,3440443066.5697517,3471093064.350338,3573355503.7847404,3603735825.1037474,3653018484.8635664,13119,Georgia
12051,Hendry County,5890060312.577878,5882861411.335801,5776044132.742212,5758919863.586818,5915915496.793138,6064153656.8343115,6227466975.147629,6410597273.191151,6467136583.593319,6574463264.848036,12051,Florida
13265,Taliaferro County,257139960.3250564,257371412.97155753,255323419.0179684,257414228.60857788,260322423.87250566,253703126.38916478,250579446.43611738,252091603.7265914,252202055.65977424,240468089.05029345,13265,Georgia
48245,Jefferson County,38118771981.12867,38265166545.344284,38375536942.66186,38548009208.30194,38886450106.370384,39416998769.42302,39779759321.6289,40015986552.85815,39619190671.80352,39358070801.52054,48245,Texas
30059,Meagher County,283563620.37020314,283334980.73173815,287658284.50889385,290009876.4915576,285385953.16442436,281360166.3548533,286976461.00225735,289444296.405237,290533013.2507449,291315277.6913769,30059,Montana
08067,La Plata County,7762667351.891647,7829223287.497247,7999981272.945914,8128806244.013363,8282496965.087132,8449611981.025734,8604005374.959818,8683797754.408306,8808141148.628803,8795937823.354944,08067,Colorado
48027,Bell County,47237803551.22347,47670167064.519005,49564315540.22465,49811633345.21065,50765025350.906006,51926633315.69119,53054714899.24335,54290654077.94925,55602887081.462036,56780507970.389534,48027,Texas
28069,Kemper County,1577718993.2099323,1553134585.3749886,1584560932.005779,1567942052.8382843,1571775438.1717381,1562236486.5534987,1560871970.8171556,1577408900.4417155,1522755960.1343567,1524164036.1274943,28069,Mississippi
05019,Clark County,3461499465.9142213,3461003962.822212,3470659737.009481,3439602432.2123704,3468454173.238104,3478452182.9471784,3515578304.375621,3467080060.1802254,3490933292.7646055,3492028462.9814897,05019,Arkansas
41035,Klamath County,10014114180.081264,10009257273.500317,10052635139.817968,10004426842.28912,10037712835.438374,10146579969.534988,10296622095.082619,10441562334.143568,10589826638.612371,10676032179.970022,41035,Oregon
36075,Oswego County,18441751811.05192,18413150924.154587,18525132513.192596,18456143242.900227,18542398756.518284,18500087599.395035,18493260883.936794,18508649940.811558,18385561148.17517,18324388068.917744,36075,New York
01019,Cherokee County,3920214204.2979684,3923064898.3682165,3959190747.2332277,3962808275.5676756,3981718349.780587,3975815376.5200896,4008026800.599549,4032996797.374266,4069965431.7204514,4098439857.3594584,01019,Alabama
48019,Bandera County,3104251582.1038375,3100683984.6620317,3140600072.2813544,3131162306.2168846,3200289786.212912,3266929905.2207675,3375434244.016253,3489429160.820587,3565874226.177156,3615939150.3776073,48019,Texas
30087,Rosebud County,1395471235.0699773,1407466894.1623476,1425479494.7084424,1416235205.6819863,1433234089.1409483,1444191913.7390518,1435971104.592325,1438625674.0875845,1414334108.662754,1398219461.1857338,30087,Montana
